,Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ComName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid,RequireWorkYearsName
576,0,1673598993013153792,97739,效果类渠道运营专家,中国,上海,IEG,,,产品,"1.根据不同平台渠道的用户属性和兴趣爱好，结合项目特点、营销节点制定个性化的渠道运营方案，对平台渠道的数据化目标承担责任；
2.共同完成项目的渠道新增目标（包括效果投放）；
3.效果类素材的创意策划和素材制作需求下发、回收。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1673598993013153792,1,False,True,三年以上工作经验
577,0,1673512941598547968,97723,VALORANT安全运营,中国,深圳,IEG,,腾讯游戏,产品,"1.负责游戏线上内容安全、外挂、黑产等问题的日常监控和问题处理；
2.负责产品技术功能、安全相关组件（外挂/内容安全）的接入和验收，保证版本的稳定性；
3.负责游戏反工作室/反黑产策略的搭建与维护，及时分析和评估黑产规模和受害用户影响，并持续优化迭代安全打击策略；
4.负责黄牛/交易/黑产/坏账账号的监控与打击，降低游戏负面口碑和经济损失。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1673512941598547968,1,False,True,三年以上工作经验
578,0,1677233508872888320,97988,高级关卡策划(超写实风格),中国,深圳,IEG,,腾讯游戏,产品,"1.负责产品关卡设计目标/体验目标落地，标准/规范建立，保证关卡组设计方法/产出的稳定与统一；
2.搭建完整的模板关卡，包括但不限于地形，玩法逻辑，区域结构设计，内容摆放，路径设计等，通过体验测试，形成标准；
3.使用原型工具快速迭代设计，提出符合游戏核心体验的概念设计 ；
4.确保关卡玩法在美术&叙事上维持高度统一；
5.持续改进关卡的整体平衡性和游戏体验，不断修正保持对体验目标的对齐。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1677233508872888320,1,False,True,五年以上工作经验
579,0,1677233511066509312,97989,高级战斗策划(FPS方向),中国,深圳,IEG,,,产品,"1.深度参与设计射击游戏核心战斗搭建，包括不限于枪械、3C，战斗反馈与表现等；
2.参与枪械体系的规划与落地，负责具体武器参数、模型、动作、特效、音频管线流程的品质把控；
3.基于测试反馈和数据分析，持续优化战斗手感及平衡。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1677233511066509312,1,False,True,三年以上工作经验
580,0,1682341284204781568,98397,掌上英雄联盟产品运营,中国,深圳,IEG,,,产品,"1.负责《掌上英雄联盟》（简称：掌盟）日常产品运营，根据《英雄联盟》、《金铲铲之战》、《英雄联盟手游》、《英雄联盟电竞经理》、《无畏契约》各游戏、赛事及掌盟产品功能节点规划掌盟产品运营及推广计划，并跟进整体计划落地，以提升掌盟和各游戏、赛事用户渗透率及掌盟大盘活跃；
2.负责掌盟日常产品运营活动的策划，并跟进活动整体落地执行，通过活动提升掌盟用户活跃、新增及回流；
3.基于掌盟探索各游戏商业化及独立商业化，挖掘掌盟渠道用户付费潜力；
4.负责掌盟产品社区氛围运营，根据各游戏、赛事节点规划掌盟话题运营及聊天室运营互动活动，并跟进各事项落地，以提升掌盟整体用户留存及互动。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1682341284204781568,1,False,True,三年以上工作经验
581,0,1681202225315061760,98305,区域解决方案架构师（华东）,中国,上海,CSIG,,,技术,"1.负责为泛企行业客户提供售前技术咨询、上云方案和产品支持；协同行业团队，提供行业解决方案，沉淀面向企业数字数字化转型的区域泛企方案能力与优势；
2.负责为泛企行业客户提供售中技术咨询，管理上云过程中的需求，对上云问题进行分析排查解决，推动上云方案落地、PoC及最终迁移实施，持续深化对迁移场景的认知与能力沉淀；
3.负责为泛企行业客户提供专业的赋能培训，培训内容包括但不限于解决方案、技术架构、最佳实践等经验分享；支持合作伙伴组织举办的泛企客户的线下活动、线上培训、行业沙龙，打造腾讯云在toB市场的影响力。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1681202225315061760,1,False,True,五年以上工作经验
582,0,1682341281801445376,98396,英雄联盟社区运营及发行(产品运营方向),中国,深圳,IEG,,,产品,"1.负责英雄联盟官方APP的产品用户运营，根据游戏节点规划官方APP整体用户运营基调、策略，并根据对应的策略落地执行、监控、分析、总结，通过持续运营提升用户对游戏和社区的价值与粘性；
2.根据端游整体业务发展方向、业务策略及用户核心诉求，持续有效推动官方APP产品形态优化，不断完善产品用户体验；
3.负责英雄联盟游戏日常版本、商业化等节点社区发行，根据对应节点内容、目标规划发行策略、制定发行计划，并最终跟进统筹整体工作事项落地。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1682341281801445376,1,False,True,三年以上工作经验
583,0,1628947356462358528,95288,资深美术指导（主美）,中国,深圳,IEG,,腾讯游戏,设计,"1.负责把控游戏整体美术风格，美术实现方案制定，负责最终游戏的视觉效果和品质；
2.能够独立担当或者指导3d角色设计任务，负责项目的3d角色指导及制作；
3.能够输出方法论，总结工作中的经验并且制定相应美术规范，输出相应artbible；
4.负责项目美术团队技术、人员管理、工作进度和质量的统筹工作，保证游戏美术工作顺利完成；
5.负责与美术合作方的沟通与对接，制定美术团队的工作计划、保障项目进度。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1628947356462358528,1,False,True,十年以上工作经验
584,0,1657921317854257152,96795,异构计算AI训练及框架研发工程师,中国,上海,CSIG,,腾讯云,技术,"1.基于腾讯云异构计算平台，研发并持续优化AI训练引擎及框架；
2.支撑云上大规模集群训练；
3.优化客户业务场景，分析性能瓶颈，定位、分析、解决训练故障。；
4.熟悉一个或多个垂直业务场景（优先AIGC、LLM）；
5.深入了解GPU原理，掌握CUDA或Triton或cutlass编程能力，及GPU性能profiling。；
6.熟练使用或参与开发算子库、优化库、社区项目，包括但不限于Faster Transformer, TensorRT, cuDNN, cuBLAS, cutlass, sass, oneDNN, ZenDNN, ROCm等；
7.熟练掌握并深入了解DL框架实现原理（优先Tensorflow、Pytorch、DDP）；
8.熟悉RDMA网络通信技术，熟悉NCCL实现源码者优先；
9.熟练掌握Python和C++；
10.有社区开发经验者优先；
11.基于腾讯云异构计算平台，研发并持续优化AI训练引擎及框架；
12.支撑云上大规模集群训练；
13.优化客户业务场景，分析性能瓶颈，定位、分析、解决训练故障；
14.熟悉一个或多个垂直业务场景（优先AIGC、LLM）；
15.深入了解GPU原理，掌握CUDA或Triton或cutlass编程能力，及GPU性能profiling；
16.熟练使用或参与开发算子库、优化库、社区项目，包括但不限于Faster Transformer, TensorRT, cuDNN, cuBLAS, cutlass, sass, oneDNN, ZenDNN, ROCm等；
17.熟练掌握并深入了解DL框架实现原理（优先Tensorflow、Pytorch、DDP）；
18.熟悉RDMA网络通信技术，熟悉NCCL实现源码者优先；
19.熟练掌握Python和C++；
20.有社区开发经验者优先。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1657921317854257152,1,False,True,三年以上工作经验
585,0,1675695750316564480,97833,休闲游戏美术负责人,中国,深圳,IEG,,,设计,"1.负责把控游戏整体美术风格，美术实现方案制定，负责最终游戏的视觉效果和品质；
2.能够独立担当或者指导3D角色设计任务，负责项目的3D指导及制作；
3.能够输出方法论，总结工作中的经验并且制定相应美术规范，输出相应artbible；
4.负责项目美术团队技术、人员管理、工作进度和质量的统筹工作，保证游戏美术工作顺利完成；
5.负责与美术合作方的沟通与对接，制定美术团队的工作计划、保障项目进度。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1675695750316564480,1,False,True,五年以上工作经验
586,0,1595963576894365696,93971,游戏图形开发工程师,中国,深圳,IEG,,,技术,"1.与内部资深专家共事，解决源源不断的技术难题，做行业最前沿的探索研究；
2.对接外部游戏研发团队，把控渲染管线与方案；
3.推动与建立适合项目的美术风格的渲染管线；
4.针对需求定制增改引擎底层功能，开发引擎相关特性（光照，渲染，管线，资源管理等）；
5.与设计师一起合作完成高级图形效果开发；
6.游戏中图形相关性能优化及兼容性问题解决。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1595963576894365696,1,False,True,五年以上工作经验
587,0,1590541746918400000,93671,资深客户端工程师,中国,深圳,IEG,,,技术,"1.与内部资深专家共事，解决源源不断的技术难题，做行业最前沿的探索研究；
2.对外部游戏研发团队的技术方案进行把控，对业务的重难点进行方案规划和落实跟进；
3.服务外部游戏研发团队，在客户端领域，贯穿立项到线上运营的整个项目周期，提供方案顾问，解决方案规划，技术支持，问题解决，流程建设支持等综合服务；
4.梳理公司内部及外部技术服务、组件资源、解决方案，整合建立游戏客户端开发全流程解决方案仓库，提升对外服务效能；
5.研究业界项目技术实现方案、常用组件、美术制作标准及前沿技术动向。为项目技术选型，标准制定提供参考。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1590541746918400000,1,False,True,五年以上工作经验
588,0,1668078471810654208,97404,资深游戏技术美术TA,中国,深圳,IEG,,,设计,"1.1能够结合人工智能技术，大幅度提高角色、场景制作相关的产能；
2.对facs等基于肌群驱动的动画方案有较深入的研究，具有开发表情或口型复杂面部绑定的能力，并能将相应的方案在项目中落地，达到较高的品质；
3.能够根据项目需求，配合动画师和程序规划动画资源，制定动画制作规范；系统解决大型动画项目中遇到的技术难点，优化动画流程，提高效率；
4.处理好非人形角色的Gameplay动画，在游戏内有较为真实的表现；
5.对Houdini有比较深入的使用经验，可以在Houdini原生节点无法完成任务时，使用VEX实现算法；搭建PCG管线流程及规范，推动技术美术完善PCG工业化管线建立；
6.了解掌握SubstanceDesginer，能与Houdini的PG生成做好配合。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1668078471810654208,1,False,True,八年以上工作经验
589,0,1662084320984047616,97076,腾讯游戏高级休闲游戏策划,中国,深圳,IEG,,,产品,"1.在深入理解休闲游戏市场和产品的基础上，参与多款创新型中轻度休闲游戏的立项和核心玩法设计，从而构建休闲游戏产品矩阵；
2.独立完成休闲游戏的玩法、战斗、系统、关卡、数值和商业化设计，撰写相关策划案并跟进开发落地；
3.与技术策划深度配合，将上述设计模块化拆解，以便各项目间复用；
4.设计游戏内各项数据打点，并根据线上数据给出针对性的迭代方案，持续优化游戏。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1662084320984047616,1,False,True,三年以上工作经验
590,0,1660550390342492160,96952,腾讯游戏后台开发高级工程师,中国,深圳,IEG,,,技术,"1.负责游戏后台框架搭建和部分通用逻辑开发，优化架构支持海量用户；
2.负责设计游戏后台服务资源调度框架，实现稳定高可用，优化提升资源利用效率；
3.负责开发者平台的架构设计，支持灵活的管理、验证及存储等功能，迭代平台特性；
4.平台配套的SDK、流程工具等的开发，持续维护。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1660550390342492160,1,False,True,三年以上工作经验
591,0,1660550503739695104,96955,腾讯游戏客户端高级工程师(UGC编辑器开发),中国,深圳,IEG,,,技术,"1.负责Unreal的UGC编辑器开发工作，深度参与核心模块的编码开发工作；
2.负责UGC编辑器的界面开发、数据抽象、运行时逻辑、网络同步封装等；
3.负责UGC编辑器支持的常用玩法内核的开发；
4.负责与策划、美术、服务器配合进行合作，完善编辑器的易用性。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1660550503739695104,1,False,True,五年以上工作经验
592,0,1660550500526858240,96954,腾讯游戏高级工程师(游戏客户端编辑器开发),中国,深圳,IEG,,,技术,"1.负责Unreal、Unity引擎的编辑器功能的开发和扩展，包括技能编辑器、关卡编辑器、剧情编辑器、AI编辑器等等；
2.负责编辑器的界面开发、数据抽象、运行时逻辑、网络同步封装等；
3.负责与策划、美术、服务器配合进行流程优化相关工具研发；
4.负责中台内部或者支持的外部项目的编辑器定制化功能开发。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1660550500526858240,1,False,True,五年以上工作经验
593,0,1660550441907265536,96953,资深游戏测试工程师,中国,深圳,IEG,,,技术,"1.与内部资深专家共事，解决源源不断的技术难题，做行业最前沿的探索研究；
2.负责移动游戏产品的测试方法论的总结和输出；
3.负责移动游戏产品的测试指导工作，包括功能、性能、自动化、代码质量等维度；
4.针对测试行为中的难点和盲区设计合理的的测试方案，引入或开发新的测试方法和测试工具；
5.负责测试工具及测试平台的规划，开发和分析工作；
6.研究业界产品测试方法，测试框架，以及自动化测试方向前沿动向；
7.为产品的质量保证以及合作方的测试能力的提升进行赋能支持。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1660550441907265536,1,False,True,三年以上工作经验
594,0,1677137776891404288,97969,高级技术策划（UGC编辑器方向）,中国,深圳,IEG,,,产品,"1.基于成熟的商业游戏引擎，设计面向初级开发者的休闲游戏编辑器，输出相应设计文档，并跟进功能落地；
2.参与创新型休闲游戏项目的原型设计，并将原型玩法进行模块化拆解，使其成为易用性、复用性较强的编辑器逻辑模块；
3.熟练运用编辑工具，进行模式原型、场景关卡、技能、AI等游戏内容的制作，与程序同事紧密配合完成游戏的开发；
4.关注国内外前沿技术及最新工具设计理念，找到与游戏产品结合点，探索落地方案并转化到产品中。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1677137776891404288,1,False,True,三年以上工作经验
595,0,1683674416615006208,98466,腾讯云华东区域渠道销售（江苏/浙江/山西/山东/上海）,中国,济南,CSIG,,,销售、服务与支持,"1.担任腾讯云渠道经理，负责区域内腾讯云渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展云行业合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访和维护合作伙伴以及客户，充分了解伙伴和客户需求并积极跟进，完成业务指标；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683674416615006208,1,False,True,五年以上工作经验
596,0,1682769738477871104,98401,腾讯轻联产品架构师,中国,深圳,CSIG,,,产品,"1.负责腾讯轻联的产品面向行业客户的运营工作；
2.根据产品特性和行业属性，制定行业目标，持续提升产品能力；
3.负责产品详细设计，跟进研发执行的各个环节，保证产品目标完成，并不断打磨产品体验；
4.负责轻联产品市场洞察和需求挖掘， 产品生态体系建设和自研产品合作；
5.产品运营支持，包括方案触达、咨询跟进、问题处理、培训提升、客户成功等支持服务。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1682769738477871104,1,False,True,五年以上工作经验
597,0,1683682335511289856,98478,腾讯会议渠道销售经理（济南/郑州/长沙/杭州/福州/北京）,中国,西安,CSIG,,腾讯云,销售、服务与支持,"1.担任腾讯会议渠道经理，负责区域内腾讯会议渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展音视频会议领域合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访渠道合作伙伴包括ISV/SI的维护及跟进，充分了解客户需求并积极跟进，制定合理方案，确保方案可复制推广；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683682335511289856,1,False,True,三年以上工作经验
598,0,1683682337570693120,98479,腾讯会议渠道销售经理（济南/郑州/长沙/杭州/福州/北京）,中国,沈阳,CSIG,,腾讯云,销售、服务与支持,"1.担任腾讯会议渠道经理，负责区域内腾讯会议渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展音视频会议领域合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访渠道合作伙伴包括ISV/SI的维护及跟进，充分了解客户需求并积极跟进，制定合理方案，确保方案可复制推广；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683682337570693120,1,False,True,三年以上工作经验
599,0,1683682339638484992,98480,腾讯会议渠道销售经理（济南/郑州/长沙/杭州/福州/北京）,中国,福州,CSIG,,腾讯云,销售、服务与支持,"1.担任腾讯会议渠道经理，负责区域内腾讯会议渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展音视频会议领域合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访渠道合作伙伴包括ISV/SI的维护及跟进，充分了解客户需求并积极跟进，制定合理方案，确保方案可复制推广；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683682339638484992,1,False,True,三年以上工作经验
600,0,1680787649222156288,98263,腾讯云渠道管理专家,中国,深圳,CSIG,,,销售、服务与支持,"1.根据腾讯云生态发展战略，结合市场和业务发展趋势，支持业务团队开展渠道合作模式及业务发展规划，设计匹配的商务流程；
2.、结合不同的渠道商业模式和业务场景，设计及制定渠道业务管理规则，包括但不限于伙伴的招募和准入、赋能、认证、分级、激励、考核、淘汰、退出机制及过程管控和落实，协助销售筛选和培育优质渠道；
3.根据市场竞争环境，分析与竞品市场覆盖差异，对竞争对手的产品策略、促销策略、营销策略、推广策略组合分析研究，提出应对措施。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1680787649222156288,1,False,True,五年以上工作经验
601,0,1683682331279237120,98476,腾讯会议渠道销售经理（济南/郑州/长沙/杭州/福州/北京）,中国,武汉,CSIG,,腾讯云,销售、服务与支持,"1.担任腾讯会议渠道经理，负责区域内腾讯会议渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展音视频会议领域合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访渠道合作伙伴包括ISV/SI的维护及跟进，充分了解客户需求并积极跟进，制定合理方案，确保方案可复制推广；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683682331279237120,1,False,True,三年以上工作经验
602,0,1683682333435109376,98477,腾讯会议渠道销售经理（济南/郑州/长沙/杭州/福州/北京）,中国,重庆,CSIG,,腾讯云,销售、服务与支持,"1.担任腾讯会议渠道经理，负责区域内腾讯会议渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展音视频会议领域合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访渠道合作伙伴包括ISV/SI的维护及跟进，充分了解客户需求并积极跟进，制定合理方案，确保方案可复制推广；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683682333435109376,1,False,True,三年以上工作经验
603,0,1683682324685791232,98473,腾讯会议渠道销售经理（济南/郑州/长沙/杭州/福州/北京）,中国,长沙,CSIG,,腾讯云,销售、服务与支持,"1.担任腾讯会议渠道经理，负责区域内腾讯会议渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展音视频会议领域合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访渠道合作伙伴包括ISV/SI的维护及跟进，充分了解客户需求并积极跟进，制定合理方案，确保方案可复制推广；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683682324685791232,1,False,True,三年以上工作经验
604,0,1683682326690668544,98474,腾讯会议渠道销售经理（济南/郑州/长沙/杭州/福州/北京）,中国,杭州,CSIG,,腾讯云,销售、服务与支持,"1.担任腾讯会议渠道经理，负责区域内腾讯会议渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展音视频会议领域合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访渠道合作伙伴包括ISV/SI的维护及跟进，充分了解客户需求并积极跟进，制定合理方案，确保方案可复制推广；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683682326690668544,1,False,True,三年以上工作经验
605,0,1683682329039478784,98475,腾讯会议渠道销售经理（济南/郑州/长沙/杭州/福州/北京）,中国,南京,CSIG,,腾讯云,销售、服务与支持,"1.担任腾讯会议渠道经理，负责区域内腾讯会议渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展音视频会议领域合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访渠道合作伙伴包括ISV/SI的维护及跟进，充分了解客户需求并积极跟进，制定合理方案，确保方案可复制推广；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683682329039478784,1,False,True,三年以上工作经验
606,0,1683674423191674880,98469,腾讯云华北区域渠道经理（沈阳/哈尔滨/太原/石家庄）,中国,太原,CSIG,,,销售、服务与支持,"1.担任腾讯云渠道经理，负责区域内腾讯云渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展云行业合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访和维护合作伙伴以及客户，充分了解伙伴和客户需求并积极跟进，完成业务指标；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683674423191674880,1,False,True,五年以上工作经验
607,0,1683682322349563904,98472,腾讯会议渠道销售经理（济南/郑州/长沙/杭州/福州/北京）,中国,郑州,CSIG,,腾讯云,销售、服务与支持,"1.担任腾讯会议渠道经理，负责区域内腾讯会议渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展音视频会议领域合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访渠道合作伙伴包括ISV/SI的维护及跟进，充分了解客户需求并积极跟进，制定合理方案，确保方案可复制推广；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683682322349563904,1,False,True,三年以上工作经验
608,0,1683674421174214656,98468,腾讯云华北区域渠道经理（沈阳/哈尔滨/太原/石家庄）,中国,哈尔滨,CSIG,,,销售、服务与支持,"1.担任腾讯云渠道经理，负责区域内腾讯云渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展云行业合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访和维护合作伙伴以及客户，充分了解伙伴和客户需求并积极跟进，完成业务指标；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683674421174214656,1,False,True,五年以上工作经验
609,0,1683652903786520576,98456,海外游戏产品版本运营,中国,深圳,IEG,,,产品,"1.根据研发版本排期，独立输出并跟进产品国际版本的本地化及各项测试、部署、提审、发布等版本流程环节工作；
2.能根据全球发行运营的实际需要，保障现网发布与热更的规划与落地，对全球版本发布进行统筹管理，对外网发布质量负责；
3.能有效地将版本需求内容透传给研发等合作团队，协调跨团队资源针对版本目标达成一致，保证版本需求的高品质稳定落地；
4.具备丰富的海外游戏测试经验，能够在项目全生命周期阶段统筹测试，并在测试规划、样本国测试落地、数据解读和输出对应举措等方面保障项目全球成功。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683652903786520576,1,False,True,三年以上工作经验
610,0,1683674419018342400,98467,腾讯云华北区域渠道经理（沈阳/哈尔滨/太原/石家庄）,中国,沈阳,CSIG,,,销售、服务与支持,"1.担任腾讯云渠道经理，负责区域内腾讯云渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展云行业合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访和维护合作伙伴以及客户，充分了解伙伴和客户需求并积极跟进，完成业务指标；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683674419018342400,1,False,True,五年以上工作经验
611,0,1683674412236152832,98464,腾讯云华东区域渠道销售（江苏/浙江/山西/山东/上海）,中国,南京,CSIG,,,销售、服务与支持,"1.担任腾讯云渠道经理，负责区域内腾讯云渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展云行业合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访和维护合作伙伴以及客户，充分了解伙伴和客户需求并积极跟进，完成业务指标；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683674412236152832,1,False,True,五年以上工作经验
612,0,1683674414526242816,98465,腾讯云华东区域渠道销售（江苏/浙江/江西/山东/上海）,中国,南昌,CSIG,,,销售、服务与支持,"1.担任腾讯云渠道经理，负责区域内腾讯云渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展云行业合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访和维护合作伙伴以及客户，充分了解伙伴和客户需求并积极跟进，完成业务指标；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683674414526242816,1,False,True,五年以上工作经验
613,0,1681889695732080640,98359,腾讯金融科技企业支付高级拓展经理,中国,上海,CDG,,,销售、服务与支持,"1.负责腾讯企业支付产品在产业领域的客户拓展，重点拓展具有经营性、供应链属性的产业方向,包括但不限于连锁餐饮、连锁零售、医药流通、农产品批发等行业的核心企业或saas软件服务商；
2.建立和维护客户关系，推进企业支付产品在客户场景的落地，深入挖掘客户需求，为客户持续创造价值；
3.深入到行业中，跟行业中的相关监管机构、协会、媒体、专业服务商等建立合作伙伴关系，共同探索行业发展；
4.在业务拓展过程中洞察行业变化趋势和新的机会，为产品完善和产品创新提供决策依据。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1681889695732080640,1,False,True,五年以上工作经验
614,0,1683674409803456512,98463,腾讯云华东区域渠道销售（江苏/浙江/山西/山东/上海）,中国,杭州,CSIG,,,销售、服务与支持,"1.担任腾讯云渠道经理，负责区域内腾讯云渠道体系建设、产品和解决方案销售以及行业渠道拓展工作；
2.拓展云行业合作伙伴，特别是辖区内头部的伙伴；
3.定期拜访和维护合作伙伴以及客户，充分了解伙伴和客户需求并积极跟进，完成业务指标；
4.探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴可持续地发展。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683674409803456512,1,False,True,五年以上工作经验
615,0,1683652910593875968,98459,海外游戏产品UA投放素材运营,中国,深圳,IEG,,,产品,"1.负责海外游戏产品的UA素材策略制定，重点UA创意素材的品质把控；
2.负责出海产品相关UA投放素材和版本内素材策划及执行跟进；
3.能够基于对海外主流文化和区域理解，规划素材内容、输出创意脚本或分镜，并结合实际效果敏捷进行素材优化；
4.协调内外部制作团队，分配及跟进执行工作，保证素材按时高质交付；
5.与项目组密切沟通，根据投放需求及数据反馈，持续优化项目规划及素材内容。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1683652910593875968,1,False,True,三年以上工作经验
616,0,1681150077915111424,98302,资深游戏策划,中国,深圳,IEG,,,产品,"1.结合虚拟人行业现状，设计游戏化产品；
2.协助制作人制订游戏化产品的前期研发计划，确定研发方向；
3.负责游戏化产品制作管线的建立。",2023年07月25日,http://careers.tencent.com/jobdesc.html?postId=1681150077915111424,1,False,True,五年以上工作经验
